City,Alcohol,Butane,Compressed Natural Gas,Diesel,Electric,Gasoline,Hybrid,Hydrogen,Liquefied Natural Gas,Other,Plug-in Hybrid,Propane,Steam,TOTAL,Year
CEDAR VALLEY,,,,0,0,17,0,,,0,,0,,17,2019
CEDAR VALLEY,,,,1,0,172,3,,,0,,0,,187,2019
CEDAR VALLEY,,,,91,0,125,0,,,0,,0,,248,2019
CEDAR VALLEY,,,,11,0,1,0,,,0,,0,,12,2019
CENTERFIELD,,,,0,0,32,0,,,0,,0,,32,2019
CENTERFIELD,,,,5,0,588,8,,,0,,0,,638,2019
CENTERFIELD,,,,168,0,555,2,,,0,,0,,789,2019
CENTERFIELD,,,,76,0,5,0,,,0,,0,,81,2019
CENTERVILLE,,,,0,0,463,0,,,1,,0,,464,2019
CENTERVILLE,,,,46,27,7247,203,,,1,,0,,7855,2019
CENTERVILLE,,,,478,0,4499,53,,,0,,0,,5810,2019
CENTERVILLE,,,,210,0,49,0,,,0,,0,,263,2019
CENTRAL,,,,0,0,34,0,,,0,,0,,34,2019
CENTRAL,,,,6,0,301,14,,,0,,0,,328,2019
CENTRAL,,,,75,0,311,1,,,0,,0,,414,2019
CENTRAL,,,,9,0,7,0,,,0,,0,,16,2019
CENTRAL VALLEY,,,,0,0,28,0,,,0,,0,,28,2019
CENTRAL VALLEY,,,,0,0,285,6,,,0,,0,,312,2019
CENTRAL VALLEY,,,,137,0,309,0,,,0,,0,,487,2019
CENTRAL VALLEY,,,,21,0,4,0,,,0,,0,,25,2019
CHESTER,,,,0,0,5,0,,,0,,0,,5,2019
CHESTER,,,,1,0,165,1,,,0,,0,,180,2019
CHESTER,,,,37,0,128,0,,,0,,0,,182,2019
CHESTER,,,,11,0,1,0,,,0,,0,,12,2019
CIRCLEVILLE,,,,0,0,7,0,,,0,,0,,7,2019
CIRCLEVILLE,,,,6,0,238,2,,,0,,0,,261,2019
CIRCLEVILLE,,,,79,0,242,1,,,0,,0,,340,2019
CIRCLEVILLE,,,,24,0,1,0,,,0,,0,,25,2019
CLARKSTON,,,,0,0,29,0,,,0,,0,,29,2019
CLARKSTON,,,,6,0,324,7,,,0,,0,,351,2019
CLARKSTON,,,,103,0,228,2,,,0,,0,,367,2019
CLARKSTON,,,,34,0,13,0,,,0,,0,,47,2019
CLAWSON,,,,0,0,8,0,,,0,,0,,8,2019
CLAWSON,,,,1,0,85,2,,,0,,0,,94,2019
CLAWSON,,,,37,0,61,0,,,0,,0,,105,2019
CLEARFIELD,,,,0,1,678,0,,,0,,0,,679,2019
CLEARFIELD,,,,51,26,11319,223,,,0,,0,,12239,2019
CLEARFIELD,,,,653,0,6242,36,,,1,,0,,7991,2019
CLEARFIELD,,,,352,0,81,0,,,0,,0,,440,2019
CLEVELAND,,,,0,0,20,0,,,0,,0,,20,2019
CLEVELAND,,,,7,0,337,5,,,0,,0,,379,2019
CLEVELAND,,,,176,0,316,0,,,0,,0,,558,2019
CLEVELAND,,,,50,0,4,0,,,0,,0,,54,2019
CLINTON,,,,0,1,545,0,,,0,,0,,546,2019
CLINTON,,,,41,18,8097,112,,,0,,0,,8712,2019
CLINTON,,,,765,0,4843,35,,,0,,0,,6452,2019
CLINTON,,,,84,0,59,0,,,0,,0,,143,2019
COALVILLE,,,,0,0,116,0,,,0,,0,,116,2019
COALVILLE,,,,21,1,1559,19,,,0,,0,,1697,2019
COALVILLE,,,,499,0,1501,30,,,0,,0,,2263,2019
COALVILLE,,,,222,0,21,0,,,0,,0,,245,2019
COLLINSTON,,,,0,0,5,0,,,0,,0,,5,2019
COLLINSTON,,,,2,0,165,3,,,0,,0,,178,2019
COLLINSTON,,,,64,0,116,0,,,0,,0,,193,2019
COLLINSTON,,,,50,0,4,0,,,0,,0,,54,2019
COPPERTON,,,,0,0,23,0,,,0,,0,,23,2019
COPPERTON,,,,4,0,255,2,,,0,,0,,276,2019
COPPERTON,,,,26,0,180,1,,,0,,0,,226,2019
COPPERTON,,,,5,0,4,0,,,0,,0,,12,2019
CORINNE,,,,0,0,48,0,,,0,,0,,48,2019
CORINNE,,,,9,0,824,10,,,0,,0,,890,2019
CORINNE,,,,273,0,790,1,,,0,,0,,1183,2019
CORINNE,,,,188,0,25,0,,,0,,0,,214,2019
CORNISH,,,,0,0,2,0,,,0,,0,,2,2019
CORNISH,,,,1,0,99,0,,,0,,0,,106,2019
CORNISH,,,,25,0,94,0,,,0,,0,,137,2019
CORNISH,,,,8,0,5,0,,,0,,0,,13,2019
COTTONWOOD HEIGHTS,,,,0,1,425,0,,,1,,0,,427,2019
COTTONWOOD HEIGHTS,,,,34,58,4739,179,,,0,,0,,5180,2019
COTTONWOOD HEIGHTS,,,,792,4,4078,70,,,0,,0,,5425,2019
COTTONWOOD HEIGHTS,,,,97,0,29,0,,,0,,0,,127,2019
COVE,,,,0,0,18,0,,,0,,0,,18,2019
COVE,,,,1,0,145,3,,,0,,0,,156,2019
COVE,,,,40,0,156,1,,,0,,0,,223,2019
COVE,,,,20,0,1,0,,,0,,0,,21,2019
CROYDON,,,,0,0,5,0,,,0,,0,,5,2019
CROYDON,,,,5,0,86,1,,,0,,0,,97,2019
CROYDON,,,,66,0,69,0,,,0,,0,,149,2019
CROYDON,,,,12,0,5,0,,,0,,0,,17,2019
DAMMERON VALLEY,,,,0,0,56,0,,,0,,0,,56,2019
DAMMERON VALLEY,,,,11,4,393,13,,,0,,0,,435,2019
DAMMERON VALLEY,,,,153,1,395,4,,,0,,0,,606,2019
DAMMERON VALLEY,,,,20,0,12,0,,,0,,0,,32,2019
DELTA,,,,0,0,136,0,,,0,,0,,136,2019
DELTA,,,,28,0,2461,29,,,0,,0,,2698,2019
DELTA,,,,810,0,2130,3,,,0,,0,,3290,2019
DELTA,,,,360,0,32,0,,,0,,0,,393,2019
DEWEYVILLE,,,,0,0,20,0,,,0,,0,,20,2019
DEWEYVILLE,,,,4,0,267,7,,,0,,0,,296,2019
DEWEYVILLE,,,,87,0,231,2,,,0,,0,,348,2019
DEWEYVILLE,,,,16,0,4,0,,,0,,0,,20,2019
DRAPER,,,,0,1,1428,0,,,2,,0,,1433,2019
DRAPER,,,,0,1,1,0,,,0,,0,,2,2019
DRAPER,,,,138,154,17704,1072,,,2,,0,,20032,2019
DRAPER,,,,1982,27,14901,206,,,0,,0,,19963,2019
DRAPER,,,,844,0,205,0,,,0,,0,,1105,2019
DUCHESNE,,,,0,0,97,0,,,0,,0,,97,2019
DUCHESNE,,,,11,0,1354,14,,,0,,0,,1482,2019
DUCHESNE,,,,526,0,1571,5,,,0,,1,,2336,2019
DUCHESNE,,,,309,0,47,0,,,0,,0,,356,2019
DUCK CREEK VILLAGE,,,,0,0,27,0,,,1,,0,,28,2019
DUCK CREEK VILLAGE,,,,7,0,128,4,,,0,,0,,145,2019
DUCK CREEK VILLAGE,,,,102,0,262,0,,,0,,0,,410,2019
DUCK CREEK VILLAGE,,,,20,0,9,0,,,0,,0,,29,2019
DUGWAY,,,,0,0,23,0,,,0,,0,,23,2019
DUGWAY,,,,0,0,137,10,,,0,,0,,154,2019
DUGWAY,,,,16,0,189,0,,,0,,0,,235,2019
DUGWAY,,,,5,0,1,0,,,0,,0,,6,2019
DUTCH JOHN,,,,0,0,4,0,,,0,,0,,4,2019
DUTCH JOHN,,,,0,0,84,2,,,0,,0,,94,2019
DUTCH JOHN,,,,33,0,128,0,,,0,,0,,181,2019
DUTCH JOHN,,,,1,0,1,0,,,0,,0,,2,2019
EAGLE MOUNTAIN,,,,0,0,548,0,,,0,,0,,548,2019
EAGLE MOUNTAIN,,,,90,41,9808,347,,,0,,0,,10828,2019
EAGLE MOUNTAIN,,,,1010,2,6275,50,,,0,,0,,8665,2019
EAGLE MOUNTAIN,,,,182,0,48,0,,,0,,0,,231,2019
EAST CARBON,,,,0,0,26,0,,,0,,0,,26,2019
EAST CARBON,,,,4,1,557,6,,,0,,0,,603,2019
EAST CARBON,,,,78,0,440,1,,,0,,0,,568,2019
EAST CARBON,,,,2,0,3,0,,,0,,0,,5,2019
EDEN,,,,0,0,182,0,,,0,,0,,182,2019
EDEN,,,,18,4,1231,35,,,0,,0,,1341,2019
EDEN,,,,343,2,1399,15,,,0,,0,,1975,2019
EDEN,,,,57,0,26,0,,,0,,0,,87,2019
ELBERTA,,,,0,0,2,0,,,0,,0,,2,2019
ELBERTA,,,,1,0,136,2,,,0,,0,,149,2019
ELBERTA,,,,39,0,113,0,,,0,,0,,171,2019
ELBERTA,,,,58,0,7,0,,,0,,0,,65,2019
ELK RIDGE,,,,0,0,103,0,,,0,,0,,103,2019
ELK RIDGE,,,,10,1,1339,38,,,0,,0,,1470,2019
ELK RIDGE,,,,212,0,982,11,,,0,,0,,1370,2019
ELK RIDGE,,,,35,0,17,0,,,0,,0,,55,2019
ELMO,,,,0,0,13,0,,,0,,0,,13,2019
ELMO,,,,4,0,314,4,,,0,,0,,349,2019
ELMO,,,,134,0,228,0,,,0,,0,,391,2019
ELMO,,,,12,0,2,0,,,0,,0,,14,2019
ELSINORE,,,,0,0,29,0,,,0,,0,,29,2019
ELSINORE,,,,4,1,546,4,,,0,,0,,582,2019
ELSINORE,,,,118,0,491,0,,,0,,0,,676,2019
ELSINORE,,,,20,0,10,0,,,0,,0,,30,2019
ELWOOD,,,,0,0,20,0,,,0,,0,,20,2019
ELWOOD,,,,4,1,258,5,,,0,,0,,290,2019
ELWOOD,,,,96,0,200,1,,,0,,0,,325,2019
ELWOOD,,,,23,0,5,0,,,0,,0,,28,2019
EMERY,,,,0,0,15,0,,,0,,0,,15,2019
EMERY,,,,4,0,158,1,,,0,,0,,179,2019
EMERY,,,,73,0,162,0,,,0,,0,,254,2019
EMERY,,,,20,0,2,0,,,0,,0,,22,2019
ENOCH,,,,0,0,147,0,,,0,,0,,147,2019
ENOCH,,,,19,1,2081,38,,,0,,0,,2261,2019
ENOCH,,,,456,0,1769,2,,,0,,0,,2510,2019
ENOCH,,,,44,0,25,0,,,0,,0,,70,2019
ENTERPRISE,,,,0,0,31,0,,,0,,0,,31,2019
ENTERPRISE,,,,13,0,782,15,,,0,,0,,872,2019
ENTERPRISE,,,,284,0,754,1,,,0,,0,,1136,2019
ENTERPRISE,,,,102,0,11,0,,,0,,0,,113,2019
EPHRAIM,,,,0,0,100,0,,,0,,0,,100,2019
EPHRAIM,,,,0,0,1,0,,,0,,0,,1,2019
EPHRAIM,,,,17,0,2081,31,,,0,,0,,2254,2019
EPHRAIM,,,,351,0,1575,4,,,0,,0,,2161,2019
EPHRAIM,,,,108,0,23,0,,,0,,0,,132,2019
ERDA,,,,0,0,119,0,,,0,,0,,119,2019
ERDA,,,,13,5,1390,32,,,0,,0,,1516,2019
ERDA,,,,490,1,1037,6,,,0,,0,,1687,2019
ERDA,,,,168,0,22,0,,,0,,0,,191,2019
ESCALANTE,,,,0,0,43,0,,,0,,0,,43,2019
ESCALANTE,,,,10,0,353,7,,,0,,0,,388,2019
ESCALANTE,,,,195,0,502,0,,,0,,0,,760,2019
ESCALANTE,,,,65,0,9,0,,,0,,0,,74,2019
EUREKA,,,,0,0,22,0,,,0,,0,,22,2019
EUREKA,,,,8,0,438,2,,,0,,0,,480,2019
EUREKA,,,,93,0,330,2,,,0,,0,,470,2019
EUREKA,,,,22,0,5,0,,,0,,0,,27,2019
FAIRFIELD,,,,0,0,2,0,,,0,,0,,2,2019
FAIRFIELD,,,,4,0,39,1,,,0,,0,,49,2019
FAIRFIELD,,,,39,0,41,0,,,0,,0,,87,2019
FAIRFIELD,,,,22,0,1,0,,,0,,0,,23,2019
FAIRVIEW,,,,0,0,88,0,,,0,,0,,88,2019
FAIRVIEW,,,,21,0,1442,16,,,0,,0,,1560,2019
FAIRVIEW,,,,451,0,1262,5,,,0,,0,,1888,2019
FAIRVIEW,,,,143,0,36,0,,,0,,0,,182,2019
FARMINGTON,,,,0,0,631,0,,,0,,0,,631,2019
FARMINGTON,,,,50,58,8697,301,,,1,,0,,9602,2019
FARMINGTON,,,,652,3,6021,73,,,0,,0,,7686,2019
FARMINGTON,,,,438,0,76,0,,,0,,0,,518,2019
FARR WEST,,,,0,0,223,0,,,0,,0,,223,2019
FARR WEST,,,,18,4,2359,42,,,0,,0,,2570,2019
FARR WEST,,,,577,0,1691,9,,,0,,0,,2578,2019
FARR WEST,,,,292,0,29,0,,,0,,0,,321,2019
FAYETTE,,,,0,0,5,0,,,0,,0,,5,2019
FAYETTE,,,,0,0,131,4,,,0,,0,,154,2019
FAYETTE,,,,28,0,120,0,,,0,,0,,164,2019
FAYETTE,,,,27,0,5,0,,,0,,0,,32,2019
FERRON,,,,0,0,30,0,,,0,,0,,30,2019
FERRON,,,,9,0,643,7,,,0,,0,,718,2019
FERRON,,,,239,0,657,1,,,0,,0,,973,2019
FERRON,,,,22,0,8,0,,,0,,0,,30,2019
FIELDING,,,,0,0,18,0,,,0,,0,,18,2019
FIELDING,,,,3,0,344,0,,,0,,0,,364,2019
FIELDING,,,,134,0,293,0,,,0,,0,,460,2019
FIELDING,,,,50,0,2,0,,,0,,0,,52,2019
FILLMORE,,,,0,0,48,0,,,0,,0,,48,2019
FILLMORE,,,,17,1,1387,24,,,0,,0,,1542,2019
FILLMORE,,,,292,0,1339,2,,,0,,0,,1819,2019
FILLMORE,,,,145,0,23,0,,,0,,0,,170,2019
FORT DUCHESNE,,,,0,0,51,0,,,0,,0,,51,2019
FORT DUCHESNE,,,,3,0,500,2,,,0,,0,,605,2019
FORT DUCHESNE,,,,173,0,671,0,,,0,,1,,1069,2019
FORT DUCHESNE,,,,125,0,18,0,,,0,,0,,143,2019
FOUNTAIN GREEN,,,,0,0,22,0,,,0,,0,,22,2019
FOUNTAIN GREEN,,,,10,0,617,11,,,0,,0,,673,2019
FOUNTAIN GREEN,,,,172,0,502,2,,,0,,0,,732,2019
FOUNTAIN GREEN,,,,39,0,16,0,,,0,,0,,55,2019
FRANCIS,,,,0,0,41,0,,,0,,0,,41,2019
FRANCIS,,,,5,0,406,4,,,0,,0,,448,2019
FRANCIS,,,,145,0,417,7,,,0,,0,,633,2019
FRANCIS,,,,19,0,5,0,,,0,,0,,24,2019
FREMONT,,,,0,0,2,0,,,0,,0,,2,2019
FREMONT,,,,0,0,106,1,,,0,,0,,112,2019
FREMONT,,,,51,0,139,0,,,0,,0,,214,2019
FREMONT,,,,4,0,1,0,,,0,,0,,5,2019
FRUIT HEIGHTS,,,,0,0,180,0,,,0,,0,,180,2019
FRUIT HEIGHTS,,,,12,23,2384,67,,,0,,0,,2603,2019
FRUIT HEIGHTS,,,,161,5,1556,16,,,0,,0,,1958,2019
FRUIT HEIGHTS,,,,19,0,20,0,,,0,,0,,40,2019
FRUITLAND,,,,0,0,14,0,,,0,,0,,14,2019
FRUITLAND,,,,8,0,387,2,,,0,,0,,428,2019
FRUITLAND,,,,178,0,430,0,,,0,,0,,648,2019
FRUITLAND,,,,48,0,7,0,,,0,,0,,55,2019
GARDEN CITY,,,,0,0,50,0,,,0,,0,,50,2019
GARDEN CITY,,,,9,0,453,14,,,0,,0,,512,2019
GARDEN CITY,,,,173,0,521,1,,,0,,0,,759,2019
GARDEN CITY,,,,27,0,15,0,,,0,,0,,42,2019
GARLAND,,,,0,0,108,0,,,0,,0,,108,2019
GARLAND,,,,20,0,1764,27,,,0,,0,,1913,2019
GARLAND,,,,436,0,1184,5,,,0,,0,,1836,2019
GARLAND,,,,124,0,24,0,,,0,,0,,152,2019
GENOLA,,,,0,0,26,0,,,0,,0,,26,2019
GENOLA,,,,4,1,497,12,,,0,,0,,551,2019
GENOLA,,,,208,0,420,3,,,0,,0,,703,2019
GENOLA,,,,59,0,5,0,,,0,,0,,64,2019
GLENDALE,,,,0,0,9,0,,,0,,0,,9,2019
GLENDALE,,,,4,0,151,2,,,0,,0,,166,2019
GLENDALE,,,,82,0,178,0,,,0,,0,,284,2019
GLENDALE,,,,13,0,3,0,,,0,,0,,16,2019
GLENWOOD,,,,0,0,21,0,,,0,,0,,21,2019
GLENWOOD,,,,6,0,214,7,,,0,,0,,242,2019
GLENWOOD,,,,92,0,250,1,,,0,,0,,387,2019
GLENWOOD,,,,16,0,1,0,,,0,,0,,17,2019
GOSHEN,,,,0,0,13,0,,,0,,0,,13,2019
GOSHEN,,,,3,1,402,7,,,0,,0,,438,2019
GOSHEN,,,,122,0,278,1,,,0,,0,,438,2019
GOSHEN,,,,25,0,3,0,,,0,,0,,28,2019
GRANTSVILLE,,,,0,0,346,0,,,0,,0,,347,2019
GRANTSVILLE,,,,0,1,0,0,,,0,,0,,1,2019
GRANTSVILLE,,,,50,11,5744,94,,,0,,0,,6255,2019
GRANTSVILLE,,,,1272,0,3769,12,,,0,,1,,5596,2019
GRANTSVILLE,,,,167,0,72,0,,,0,,0,,240,2019
GREEN RIVER,,,,0,0,13,0,,,0,,0,,13,2019
GREEN RIVER,,,,6,0,375,7,,,0,,0,,417,2019
GREEN RIVER,,,,144,0,417,2,,,0,,0,,609,2019
GREEN RIVER,,,,52,0,10,0,,,0,,0,,63,2019
GREENVILLE,,,,0,0,2,0,,,0,,0,,2,2019
GREENVILLE,,,,1,0,49,0,,,0,,0,,56,2019
GREENVILLE,,,,26,0,68,0,,,0,,0,,100,2019
GREENVILLE,,,,4,0,1,0,,,0,,0,,5,2019
GUNNISON,,,,0,0,33,0,,,0,,0,,33,2019
GUNNISON,,,,8,0,845,12,,,0,,0,,921,2019
GUNNISON,,,,197,0,815,1,,,0,,0,,1111,2019
GUNNISON,,,,66,0,14,0,,,0,,0,,80,2019
HANKSVILLE,,,,0,0,11,0,,,0,,0,,11,2019
HANKSVILLE,,,,3,0,84,0,,,0,,0,,97,2019
HANKSVILLE,,,,47,0,96,1,,,0,,0,,152,2019
HANKSVILLE,,,,20,0,3,0,,,0,,0,,23,2019
HANNA,,,,0,0,7,0,,,0,,0,,7,2019
HANNA,,,,1,0,95,1,,,0,,0,,108,2019
HANNA,,,,51,0,106,0,,,0,,0,,171,2019
HANNA,,,,10,0,3,0,,,0,,0,,13,2019
HARRISVILLE,,,,0,0,144,0,,,0,,0,,144,2019
HARRISVILLE,,,,14,2,1862,41,,,0,,0,,2004,2019
HARRISVILLE,,,,271,0,1190,10,,,0,,0,,1677,2019
HARRISVILLE,,,,29,0,22,0,,,0,,0,,51,2019
HATCH,,,,0,0,6,0,,,0,,0,,6,2019
HATCH,,,,1,0,99,1,,,0,,0,,107,2019
HATCH,,,,55,0,188,0,,,0,,0,,269,2019
HATCH,,,,23,0,3,0,,,0,,0,,26,2019
HEBER,,,,1,0,8,0,,,0,,0,,10,2019
HEBER,,,,0,0,9,0,,,0,,0,,9,2019
HELPER,,,,0,0,137,0,,,0,,0,,137,2019
HELPER,,,,11,0,1692,22,,,0,,0,,1876,2019
HELPER,,,,408,0,1587,1,,,0,,0,,2232,2019
HELPER,,,,100,0,35,0,,,0,,0,,135,2019
HENEFER,,,,0,0,40,0,,,0,,0,,40,2019
HENEFER,,,,5,0,507,15,,,0,,0,,566,2019
HENEFER,,,,193,0,419,0,,,0,,0,,688,2019
HENEFER,,,,53,0,4,0,,,0,,0,,57,2019
HENRIEVILLE,,,,0,0,3,0,,,0,,0,,3,2019
HENRIEVILLE,,,,0,0,97,3,,,0,,0,,107,2019
HENRIEVILLE,,,,42,0,90,1,,,0,,0,,143,2019
HENRIEVILLE,,,,1,0,0,0,,,0,,0,,1,2019
HERRIMAN,,,,0,1,953,0,,,0,,0,,954,2019
HERRIMAN,,,,82,92,13581,423,,,0,,0,,14842,2019
HERRIMAN,,,,1686,3,9764,90,,,0,,0,,13319,2019
HERRIMAN,,,,240,0,144,0,,,0,,0,,387,2019
HIDEOUT,,,,0,0,13,0,,,0,,0,,13,2019
HIDEOUT,,,,1,2,225,3,,,0,,0,,241,2019
HIDEOUT,,,,17,2,225,0,,,0,,0,,264,2019
HIDEOUT,,,,0,0,2,0,,,0,,0,,2,2019
HIGHLAND,,,,0,0,494,0,,,2,,0,,496,2019
HIGHLAND,,,,67,52,6980,252,,,0,,0,,7715,2019
HIGHLAND,,,,813,9,4848,70,,,0,,0,,6525,2019
HIGHLAND,,,,151,0,50,0,,,0,,0,,203,2019
HILDALE,,,,0,0,7,0,,,0,,0,,7,2019
HILDALE,,,,7,0,380,14,,,0,,0,,423,2019
HILDALE,,,,194,0,375,7,,,0,,0,,654,2019
HILDALE,,,,87,0,4,0,,,0,,0,,92,2019
HILL AIR FORCE BASE,,,,0,0,68,0,,,0,,0,,68,2019
HILL AIR FORCE BASE,,,,13,0,897,13,,,0,,0,,976,2019
HILL AIR FORCE BASE,,,,58,0,798,3,,,0,,0,,1026,2019
HILL AIR FORCE BASE,,,,20,0,8,0,,,0,,0,,28,2019
HINCKLEY,,,,0,0,10,0,,,0,,0,,10,2019
HINCKLEY,,,,5,0,345,2,,,0,,0,,376,2019
HINCKLEY,,,,98,0,291,0,,,0,,0,,425,2019
HINCKLEY,,,,20,0,3,0,,,0,,0,,23,2019
HOLDEN,,,,0,0,11,0,,,0,,0,,11,2019
HOLDEN,,,,6,0,218,3,,,0,,0,,243,2019
HOLDEN,,,,75,0,217,0,,,0,,0,,325,2019
HOLDEN,,,,22,0,4,0,,,0,,0,,26,2019
HOLLADAY,,,,0,0,398,0,,,0,,0,,398,2019
HOLLADAY,,,,46,95,6008,225,,,0,,0,,6612,2019
HOLLADAY,,,,306,10,4000,63,,,0,,0,,4914,2019
HOLLADAY,,,,45,0,26,0,,,0,,0,,72,2019
HONEYVILLE,,,,0,0,33,0,,,0,,0,,33,2019
HONEYVILLE,,,,4,1,586,13,,,0,,0,,641,2019
HONEYVILLE,,,,190,0,384,1,,,0,,0,,637,2019
HONEYVILLE,,,,39,0,4,0,,,0,,0,,43,2019
HOOPER,,,,0,0,248,0,,,0,,0,,249,2019
HOOPER,,,,40,4,3571,71,,,1,,0,,3887,2019
HOOPER,,,,1021,0,2538,19,,,0,,0,,3985,2019
HOOPER,,,,134,0,48,0,,,0,,0,,186,2019
HOWELL,,,,0,0,6,0,,,0,,0,,6,2019
HOWELL,,,,2,0,114,4,,,0,,0,,136,2019
HOWELL,,,,56,0,86,1,,,0,,0,,155,2019
HOWELL,,,,11,0,2,0,,,0,,0,,13,2019
HUNTINGTON,,,,0,0,39,0,,,0,,0,,39,2019
HUNTINGTON,,,,0,0,1,0,,,0,,0,,1,2019
HUNTINGTON,,,,15,0,1039,10,,,0,,0,,1153,2019
HUNTINGTON,,,,365,0,924,2,,,0,,0,,1445,2019
HUNTINGTON,,,,135,0,21,0,,,0,,0,,156,2019
HUNTSVILLE,,,,0,0,146,0,,,0,,0,,146,2019
HUNTSVILLE,,,,20,5,1016,24,,,0,,0,,1115,2019
HUNTSVILLE,,,,292,1,954,9,,,0,,0,,1388,2019
HUNTSVILLE,,,,48,0,14,0,,,0,,0,,62,2019
HURRICANE,,,,0,0,745,0,,,1,,0,,746,2019
HURRICANE,,,,0,1,0,0,,,0,,0,,1,2019
HURRICANE,,,,91,10,7513,266,,,0,,0,,8257,2019
HURRICANE,,,,1389,3,6305,35,,,0,,0,,8671,2019
HURRICANE,,,,593,0,149,0,,,0,,1,,753,2019
HYDE PARK,,,,0,0,179,0,,,1,,0,,180,2019
HYDE PARK,,,,11,2,1799,36,,,0,,0,,1929,2019
HYDE PARK,,,,220,0,1527,12,,,0,,0,,1990,2019
HYDE PARK,,,,60,0,20,0,,,0,,0,,81,2019
HYRUM,,,,0,0,215,0,,,0,,0,,215,2019
HYRUM,,,,25,4,3245,46,,,0,,0,,3476,2019
HYRUM,,,,394,0,2414,11,,,0,,0,,3163,2019
HYRUM,,,,105,0,23,0,,,0,,0,,132,2019
INDIANOLA,,,,0,0,2,0,,,0,,0,,2,2019
INDIANOLA,,,,2,1,70,0,,,0,,0,,76,2019
INDIANOLA,,,,12,0,59,0,,,0,,0,,77,2019
INDIANOLA,,,,1,0,0,0,,,0,,0,,1,2019
IVINS,,,,0,0,324,0,,,0,,0,,324,2019
IVINS,,,,0,0,1,0,,,0,,0,,1,2019
IVINS,,,,44,17,3753,181,,,0,,0,,4147,2019
IVINS,,,,413,1,2916,48,,,0,,0,,3794,2019
IVINS,,,,101,0,44,0,,,0,,0,,149,2019
JENSEN,,,,0,0,29,0,,,0,,0,,29,2019
JENSEN,,,,0,0,256,4,,,0,,0,,279,2019
JENSEN,,,,175,0,377,1,,,0,,0,,602,2019
JENSEN,,,,47,0,5,0,,,0,,0,,52,2019
JOSEPH,,,,0,0,25,0,,,0,,0,,25,2019
JOSEPH,,,,1,1,236,2,,,0,,0,,255,2019
JOSEPH,,,,70,0,196,0,,,0,,0,,284,2019
JOSEPH,,,,4,0,4,0,,,0,,0,,8,2019
JUNCTION,,,,0,0,7,0,,,0,,0,,7,2019
JUNCTION,,,,1,0,130,1,,,0,,0,,136,2019
JUNCTION,,,,50,0,111,1,,,0,,0,,174,2019
JUNCTION,,,,45,0,5,0,,,0,,0,,51,2019
KAMAS,,,,0,1,238,0,,,0,,0,,239,2019
KAMAS,,,,27,4,2515,64,,,0,,0,,2766,2019
KAMAS,,,,744,0,2704,19,,,0,,0,,3879,2019
KAMAS,,,,209,0,37,0,,,0,,0,,247,2019
KANAB,,,,0,0,185,0,,,0,,0,,185,2019
KANAB,,,,0,2,0,0,,,0,,0,,2,2019
KANAB,,,,37,1,1959,43,,,0,,0,,2161,2019
KANAB,,,,511,0,2632,10,,,1,,0,,3503,2019
KANAB,,,,200,0,62,0,,,0,,0,,263,2019
KANARRAVILLE,,,,0,0,11,0,,,0,,0,,11,2019
